url,phishing_probability,predicted_class
https://handout-voivo-desk-ship-link.wiki/15ce3a08-7c9c-4292-b549-6f4bc27fb873/google.cl,1.000000,1
https://master-voivo-system-shop-slink.wiki/7ba6e339-50bb-4db5-b1f8-2bc8118b7b23/google.cl,1.000000,1
http://110.37.53.25:53775/bin.sh,1.000000,1
http://196.189.9.233:50790/i,1.000000,1
https://zinixpro.com/rAU.ps1,1.000000,1
https://zinixpro.com/leaks/a,1.000000,1
http://84.54.33.73/Bin/ScreenConnect.ClientSetup.exe,1.000000,1
http://84.54.33.73/bin/support.client.exe,1.000000,1
https://stack-core-node-date-hash.wiki/d91de5e8-c661-4616-a6de-111fcc155b11/google.ct,1.000000,1
https://apparelgate.co.uk/wner/img_054845.png,1.000000,1
https://emaisboletos.com/MSI_115437.png,1.000000,1
https://download-api-endpoint.com/d/631858,1.000000,1
http://192.109.200.232/mips,1.000000,1
http://192.109.200.213/main_arm6,1.000000,1
http://192.109.200.213/main_arm7,1.000000,1
http://182.114.196.243:38182/i,1.000000,1
http://182.114.196.243:38182/bin.sh,1.000000,1
http://110.37.53.25:53775/i,1.000000,1
http://185.102.115.135/1.exe,1.000000,1
http://185.102.115.135/2.exe,1.000000,1
http://110.36.29.73:52831/i,1.000000,1
http://176.65.139.101/manji.arm4,1.000000,1
http://176.65.139.101/manji.arm7,1.000000,1
http://176.65.139.101/manji.ppc,1.000000,1
https://hypervisor-resource-grid.wiki/ecb2c516-4dc5-407e-a9fb-45e197c7aee6/google.ct,1.000000,1
http://45.154.98.145/bin/support.client.exe,1.000000,1
http://45.154.98.145/Bin/ScreenConnect.ClientSetup.exe,1.000000,1
https://124.198.131.242/Bin/ScreenConnect.ClientSetup.exe,1.000000,1
https://124.198.131.242/bin/support.client.exe,1.000000,1
http://110.36.29.73:52831/bin.sh,1.000000,1
http://103.190.23.91:34555/i,1.000000,1
http://61.52.49.181:35279/i,1.000000,1
http://103.190.23.91:34555/bin.sh,1.000000,1
http://61.52.49.181:35279/bin.sh,1.000000,1
https://8xorq0f0.after-diacritic.digital/?ublib=116eaccf-4fd5-4af0-9842-a2a69c4f85e9,1.000000,1
https://serverless-runtime-orchestration-engine.wiki/0aeb1308-ff90-48e8-bb16-519020f325b8/google.ct,1.000000,1
http://221.202.207.32:50287/i,1.000000,1
http://78.153.140.16/a.sh,1.000000,1
http://60.17.29.106:36218/i,1.000000,1
http://60.17.29.106:36218/bin.sh,1.000000,1
http://115.61.111.142:46490/bin.sh,1.000000,1
https://binary-block-tabel-expert-get.wiki/92c764c1-ff82-4023-a702-309971bc7633/google.ct,1.000000,1
http://182.121.8.71:40764/i,1.000000,1
https://byte-stream-encryption-standard-base.wiki/c64d4fb9-ead4-41fb-9029-6664aaef4b24/google.ct,1.000000,1
https://trace-route-diagnostic-signal-map.wiki/977d39d8-5d31-4a5a-a92f-8180ba3da926/google.ct,1.000000,1
http://182.121.8.71:40764/bin.sh,1.000000,1
http://175.174.105.125:44962/i,1.000000,1
http://110.36.20.58:58480/bin.sh,1.000000,1
https://kernel-patch-update-release-history.wiki/9addae9f-a2b1-4e8f-bb5d-40db06aa3edc/google.ct,1.000000,1
http://175.174.105.125:44962/bin.sh,1.000000,1
https://remote-sensor-proxy-tunnel-config.wiki/38435a52-4879-40be-aba3-b5f64322ae6a/google.ct,1.000000,1
https://9xbc3jzp.disorientbreak.digital/?ublib=f61eb22b-2132-4e56-bbbf-7bdeb503aea8,1.000000,1
http://115.50.90.203:58587/i,1.000000,1
http://115.50.90.203:58587/bin.sh,1.000000,1
http://182.116.39.138:49602/i,1.000000,1
http://42.52.194.3:40757/bin.sh,1.000000,1
http://182.116.39.138:49602/bin.sh,1.000000,1
https://brightestprocexchange.wiki/7eb749d9-f1bd-4d75-9e6a-ca1ed72667d7/google.ct,1.000000,1
http://110.39.237.192:40532/bin.sh,1.000000,1
http://42.238.161.166:36115/i,1.000000,1
http://42.238.161.166:36115/bin.sh,1.000000,1
http://219.157.159.219:57032/i,1.000000,1
http://61.52.110.198:55029/i,1.000000,1
http://61.52.110.198:55029/bin.sh,1.000000,1
http://61.52.106.147:34515/i,1.000000,1
https://conjur-kremlinshort.wiki/00b9126d-7dc2-4259-8d0f-1b05def60d39/google.ct,1.000000,1
https://patenttag.wiki/82ecab99-0a61-4fd2-b14e-bb8e3eaa7ff6/google.ct,1.000000,1
http://110.39.255.101:56392/i,1.000000,1
http://182.123.243.182:33159/i,1.000000,1
http://175.175.55.124:46567/i,1.000000,1
http://110.39.255.101:56392/bin.sh,1.000000,1
http://182.114.34.124:34339/i,1.000000,1
http://178.81.62.74:37312/bin.sh,1.000000,1
http://42.55.139.100:53832/bin.sh,1.000000,1
http://110.36.23.67:58955/i,1.000000,1
http://42.224.67.26:35749/i,1.000000,1
http://110.36.23.67:58955/bin.sh,1.000000,1
http://42.224.67.26:35749/bin.sh,1.000000,1
http://61.52.42.36:59659/i,1.000000,1
http://27.220.243.108:45016/i,1.000000,1
http://60.23.224.10:60412/i,1.000000,1
http://61.52.42.36:59659/bin.sh,1.000000,1
http://27.220.243.108:45016/bin.sh,1.000000,1
http://60.23.224.10:60412/bin.sh,1.000000,1
http://123.13.28.236:50656/i,1.000000,1
http://112.248.185.5:57152/i,1.000000,1
http://112.248.185.5:57152/bin.sh,1.000000,1
http://45.234.9.227:60768/bin.sh,1.000000,1
http://175.172.154.65:40901/bin.sh,1.000000,1
http://182.117.78.251:36279/i,1.000000,1
https://hypervisorcontrolplanegrid.wiki/16d161c3-6ba0-4eae-a848-ac0c12677b6b/google.ct,1.000000,1
http://182.117.78.251:36279/bin.sh,1.000000,1
https://hypervisorcontrolplanegrid.wiki/37d9c672-9af9-45f4-8aec-5b027efc9eb6/google.ct,1.000000,1
http://182.114.252.155:40205/bin.sh,1.000000,1
http://221.15.23.213:45073/bin.sh,1.000000,1
http://175.149.170.129:37335/i,1.000000,1
http://175.149.170.129:37335/bin.sh,1.000000,1
https://4bklvfdi.estradaannivers.digital/?ublib=VcPRdQkJknpytVEG,1.000000,1
https://9nl6t4w2.estradaannivers.digital/?ublib=sJsSkhZwadMiCuDv,1.000000,1
http://218.16.164.153:55697/i,1.000000,1
http://182.123.243.182:33159/bin.sh,1.000000,1
http://42.234.71.42:48142/i,1.000000,1
http://182.121.155.161:54829/bin.sh,1.000000,1
http://42.234.71.42:48142/bin.sh,1.000000,1
https://cebol.me/d8szZW,1.000000,1
http://182.117.76.23:36260/i,1.000000,1
https://bula-silomercitationlaptop.wiki/dc812321-09e9-41cd-b3d7-34ca5812ad16/google.ct,1.000000,1
http://182.117.76.23:36260/bin.sh,1.000000,1
https://utl1juep.estradaannivers.digital/?ublib=xLynswXtSRRhdhmy,1.000000,1
https://tertsiyavocalsunseenfile.wiki/3062e946-7d0a-4f38-bbd9-9eb7604e1eb2/google.ct,1.000000,1
http://123.148.241.62:43983/i,1.000000,1
http://119.117.246.97:58297/bin.sh,1.000000,1
http://39.87.238.242:44751/i,1.000000,1
http://123.148.241.62:43983/bin.sh,1.000000,1
http://115.61.111.142:46490/i,1.000000,1
https://accoun-table-unleash-soft.wiki/862eca77-d08f-4668-9388-2aba73630cef/google.ct,1.000000,1
http://183.151.218.216:57890/i,1.000000,1
https://root-directory-repository-process-vault.wiki/398df28f-7fed-4c5f-a7f1-b888d2e9317e/google.ct,1.000000,1
https://cherish-cultscreencard.wiki/af58c925-cc5d-4345-bc31-38fdf6bb1d1c/google.ct,1.000000,1
http://219.156.101.252:43908/i,1.000000,1
https://cluster-module-deployment-standard-map.wiki/32e15bee-eb27-4657-9ae5-aece1ed079f1/google.ct,1.000000,1
http://219.156.101.252:43908/bin.sh,1.000000,1
http://42.52.194.3:40757/i,1.000000,1
https://cherish-cultscreencard.wiki/33f9da35-5e63-4875-ac96-cb78b24afa04/google.ct,1.000000,1
https://cherish-cultscreencard.wiki/56a84247-0951-410f-b61e-6978b6481cd5/google.ct,1.000000,1
http://cherish-cultscreencard.wiki/56a84247-0951-410f-b61e-6978b6481cd5/google.ct,1.000000,1
http://115.55.49.158:34767/i,1.000000,1
http://115.55.49.158:34767/bin.sh,1.000000,1
https://cluster-module-deployment-standard-map.wiki/d942bd10-63f2-49f1-88d1-4c8e609fc2b1/google.ct,1.000000,1
http://182.121.155.161:54829/i,1.000000,1
https://network-security-ops-flow-base.wiki/b4617571-a23f-4592-bf6f-ed70d8bfb7f1/google.ct,1.000000,1
http://175.168.196.158:42796/bin.sh,1.000000,1
http://110.36.18.60:54538/bin.sh,1.000000,1
http://113.237.28.145:45685/i,1.000000,1
http://78.165.194.157:51999/i,1.000000,1
http://182.116.20.177:54545/bin.sh,1.000000,1
https://root-directory-repository-process-vault.wiki/11dfc84c-d5b6-4d0f-bc00-ff3e5cbf8010/google.ct,1.000000,1
http://182.120.98.66:33161/bin.sh,1.000000,1
http://221.15.193.16:56799/i,1.000000,1
http://113.237.28.145:45685/bin.sh,1.000000,1
http://78.165.194.157:51999/bin.sh,1.000000,1
http://218.16.164.153:55697/bin.sh,1.000000,1
https://cluster-module-deployment-standard-map.wiki/b154dfa3-8166-44d4-baf5-63b6f48d9fa8/google.ct,1.000000,1
http://221.15.193.16:56799/bin.sh,1.000000,1
http://182.120.98.66:33161/i,1.000000,1
http://203.204.157.55:38477/i,1.000000,1
http://182.116.20.177:54545/i,1.000000,1
http://203.204.157.55:38477/bin.sh,1.000000,1
http://175.173.77.237:47076/i,1.000000,1
http://110.36.18.60:54538/i,1.000000,1
http://39.81.88.243:42871/bin.sh,1.000000,1
https://root-directory-repository-process-vault.wiki/eda71d32-4af2-4864-84db-a5a84a1d006a/google.ct,1.000000,1
http://123.5.151.225:52664/i,1.000000,1
http://175.173.77.237:47076/bin.sh,1.000000,1
http://182.116.38.160:57452/i,1.000000,1
https://cluster-module-deployment-standard-map.wiki/ca44555e-7880-4448-a18c-ae94b98ad164/google.ct,1.000000,1
http://182.116.38.160:57452/bin.sh,1.000000,1
https://miststarvationsify.wiki/5377a516-06a1-4a9c-95fd-30da2ce2ddc7/google.ct,1.000000,1
http://222.138.224.46:37695/bin.sh,1.000000,1
http://78.25.107.160:58641/i,1.000000,1
https://girlytrans-fusion.wiki/1dea6270-512a-43ea-b08d-eb37fef6f4e0/google.ct,1.000000,1
https://miststarvationsify.wiki/bd5109ec-c32a-43a2-ae4e-752a3c623f45/google.ct,1.000000,1
http://39.81.88.243:42871/i,1.000000,1
http://112.242.143.51:52323/i,1.000000,1
http://115.63.10.100:46913/i,1.000000,1
http://112.242.143.51:52323/bin.sh,1.000000,1
https://girlytrans-fusion.wiki/87ef811e-5405-4a11-9978-0a98ff64596c/google.ct,1.000000,1
http://222.138.224.46:37695/i,1.000000,1
http://113.59.6.212:46753/i,1.000000,1
https://girlytrans-fusion.wiki/24a9d9af-a729-4afc-8eb4-5ac3c254453c/google.ct,1.000000,1
http://girlytrans-fusion.wiki/24a9d9af-a729-4afc-8eb4-5ac3c254453c/google.ct,1.000000,1
http://105.186.112.229:39221/bin.sh,1.000000,1
https://laptoplink.wiki/74059139-cf72-4b14-a243-b255536cd6da/google.ct,1.000000,1
https://laptoplink.wiki/f489f86f-57c6-440a-b679-d4dc87378e52/google.ct,1.000000,1
http://222.137.83.149:41384/i,1.000000,1
http://222.137.83.149:41384/bin.sh,1.000000,1
http://218.90.104.220:45338/i,1.000000,1
http://125.40.112.215:51006/i,1.000000,1
http://175.173.114.99:53938/i,1.000000,1
http://221.14.189.170:52257/i,1.000000,1
http://113.237.104.235:50437/bin.sh,1.000000,1
http://125.40.112.215:51006/bin.sh,1.000000,1
http://118.253.80.12:48921/i,1.000000,1
http://218.90.104.220:45338/bin.sh,1.000000,1
http://182.116.95.171:59040/bin.sh,1.000000,1
http://118.253.80.12:48921/bin.sh,1.000000,1
http://110.39.255.101:38010/i,1.000000,1
http://115.55.217.157:36506/i,1.000000,1
http://110.39.255.101:38010/bin.sh,1.000000,1
http://115.55.217.157:36506/bin.sh,1.000000,1
https://github.com/dcm-t1/101125/raw/main/T1.zip,1.000000,1
http://github.com/pd1-pd/d/raw/main/PD-92725.zip,1.000000,1
https://github.com/pd1-pd/t1-26/raw/main/T1.zip,1.000000,1
https://github.com/pd1-pd/d/raw/main/PD-92725.zip,1.000000,1
https://github.com/rouskii126/hihi/raw/main/Document.zip,1.000000,1
https://github.com/ud-pd/ut1-26/blob/main/up-t1.png,1.000000,1
https://github.com/ud-pd/ut1-26/raw/main/up-t1.png,1.000000,1
https://github.com/ud-pd/PD-9-11125/raw/main/u-p.png,1.000000,1
https://github.com/ud-pd/102125/blob/main/ud.png,1.000000,1
https://github.com/pd1-pd/d-3t/blob/main/DCM-T2.zip,1.000000,1
https://github.com/ud-pd/102125/blob/main/u-p.png,1.000000,1
https://github.com/ud-pd/102125/raw/main/ud.png,1.000000,1
https://proishestvie2026onlaine.vercel.app/?download=1,1.000000,1
https://github.com/pd1-pd/d/blob/main/PD-92725.zip,1.000000,1
https://github.com/ud-pd/ut1-26/blob/main/ud.txt,1.000000,1
https://github.com/ud-pd/PD-9-11125/blob/main/ud.png,1.000000,1
https://photo-album-jopki.vercel.app/?download=1,1.000000,1
https://github.com/pd1-pd/t1-26/blob/main/T1.zip,1.000000,1
https://github.com/pd1-pd/d-3t/blob/main/DCM-T1.zip,1.000000,1
https://github.com/pd1-pd/d-3t/blob/main/DCM-T3.zip,1.000000,1
https://photogrs-rid.top/api/download,1.000000,1
https://ok-ru-photo6.live/api/download,1.000000,1
https://github.com/ud-pd/PD-9-11125/blob/main/u-p.png,1.000000,1
https://photo-albuum.vercel.app/?download=1,1.000000,1
https://photoalbbum.vercel.app/?download=1,1.000000,1
https://photo-album-anusa.vercel.app/?download=1,1.000000,1
https://www.fotoinstalll.ink/app.apk,1.000000,1
https://photomax-12-05.vercel.app/?download=1,1.000000,1
https://avariya2026dtpru.vercel.app/?download=1,1.000000,1
https://github.com/DoodleNoodle123/win-stager.msi/blob/main/win-stager.ps1,1.000000,1
https://09c1d5c3-1a6e-4c05-8e4e-eff75c6b5dd6.usrfiles.com/ugd/09c1d5_b4a43d563e1e4b159370953dd56117b7.txt,1.000000,1
http://175.173.114.99:53938/bin.sh,1.000000,1
https://dashcorpcloud.co/9a01fd0a-13e1-444c-b49b-65626cac8fbe/google.ct,1.000000,1
http://dashcorpcloud.co/9a01fd0a-13e1-444c-b49b-65626cac8fbe/google.ct,1.000000,1
http://dashcorpcloud.co/d8a61f16-8f5a-433a-bf05-82eb3f4b20c8/google.ct,1.000000,1
https://dashcorpcloud.co/d8a61f16-8f5a-433a-bf05-82eb3f4b20c8/google.ct,1.000000,1
https://dashcorpcloud.co/837f9d89-ec7d-4758-b2dc-83c54babcbfc/google.ct,1.000000,1
http://dashcorpcloud.co/837f9d89-ec7d-4758-b2dc-83c54babcbfc/google.ct,1.000000,1
http://dashcorpcloud.co/308670ee-6163-4699-9ce9-f8e7906a9ba8/google.ct,1.000000,1
https://dashcorpcloud.co/308670ee-6163-4699-9ce9-f8e7906a9ba8/google.ct,1.000000,1
http://dashcorpcloud.co/2cf77e4a-1f3e-40c0-88f9-6c457d5023d1/google.ct,1.000000,1
https://dashcorpcloud.co/2cf77e4a-1f3e-40c0-88f9-6c457d5023d1/google.ct,1.000000,1
http://dashcorpcloud.co/8b1beffc-4771-4102-b186-f9330df2e167/google.ct,1.000000,1
https://dashcorpcloud.co/8b1beffc-4771-4102-b186-f9330df2e167/google.ct,1.000000,1
http://dashcorpcloud.co/c77a256b-c000-4b24-8d8b-47ee65a11880/google.ct,1.000000,1
https://dashcorpcloud.co/c77a256b-c000-4b24-8d8b-47ee65a11880/google.ct,1.000000,1
http://110.36.15.18:43555/bin.sh,1.000000,1
http://110.36.25.33:58460/i,1.000000,1
http://dashcorpcloud.co/528dcbb4-3368-4d19-8379-2a6b7d63e38b/google.ct,1.000000,1
https://dashcorpcloud.co/528dcbb4-3368-4d19-8379-2a6b7d63e38b/google.ct,1.000000,1
http://110.36.25.33:58460/bin.sh,1.000000,1
http://110.39.230.171:38205/i,1.000000,1
http://110.39.230.171:38205/bin.sh,1.000000,1
http://110.36.86.0:54391/i,1.000000,1
http://219.156.23.207:57276/i,1.000000,1
http://183.151.218.216:57890/bin.sh,1.000000,1
http://219.156.23.207:57276/bin.sh,1.000000,1
http://110.36.86.0:54391/bin.sh,1.000000,1
http://web-logic-stack-dev-notebook.wiki/23e61ebb-420a-4446-9185-039746d86e5d/google.ct,1.000000,1
https://web-logic-stack-dev-notebook.wiki/23e61ebb-420a-4446-9185-039746d86e5d/google.ct,1.000000,1
https://web-logic-stack-dev-notebook.wiki/03eb79ea-2282-4df9-afab-3167bae6be33/google.ct,1.000000,1
http://web-logic-stack-dev-notebook.wiki/03eb79ea-2282-4df9-afab-3167bae6be33/google.ct,1.000000,1
https://data-core-logic-resource-center.wiki/7683942d-084b-4bd3-ace5-d678724330f4/google.ct,1.000000,1
http://data-core-logic-resource-center.wiki/7683942d-084b-4bd3-ace5-d678724330f4/google.ct,1.000000,1
http://110.39.232.231:51646/i,1.000000,1
https://data-core-logic-resource-center.wiki/a33e9771-b625-4653-b504-34d17e7cf960/google.ct,1.000000,1
http://data-core-logic-resource-center.wiki/a33e9771-b625-4653-b504-34d17e7cf960/google.ct,1.000000,1
https://data-core-logic-resource-center.wiki/fd3443c0-383f-46c3-b11e-1d173e331816/google.ct,1.000000,1
http://data-core-logic-resource-center.wiki/fd3443c0-383f-46c3-b11e-1d173e331816/google.ct,1.000000,1
http://data-core-logic-resource-center.wiki/cf727ace-534d-4177-b75f-87e71670630d/google.ct,1.000000,1
https://data-core-logic-resource-center.wiki/cf727ace-534d-4177-b75f-87e71670630d/google.ct,1.000000,1
http://110.39.232.231:51646/bin.sh,1.000000,1
http://data-core-logic-resource-center.wiki/5972b8c5-08b5-4713-a917-db4d493c739d/google.ct,1.000000,1
https://data-core-logic-resource-center.wiki/5972b8c5-08b5-4713-a917-db4d493c739d/google.ct,1.000000,1
https://data-core-logic-resource-center.wiki/7ab0aa1f-7883-47d6-b686-4c2edcf28c09/google.ct,1.000000,1
http://data-core-logic-resource-center.wiki/7ab0aa1f-7883-47d6-b686-4c2edcf28c09/google.ct,1.000000,1
http://115.58.159.197:36346/i,1.000000,1
http://network-security-ops-flow-base.wiki/65f39a71-ee49-4e5b-8703-3e09ceb6b88d/google.ct,1.000000,1
https://network-security-ops-flow-base.wiki/65f39a71-ee49-4e5b-8703-3e09ceb6b88d/google.ct,1.000000,1
https://network-security-ops-flow-base.wiki/706bd8f0-d643-44a0-a0f5-b69650d9afec/google.ct,1.000000,1
http://network-security-ops-flow-base.wiki/706bd8f0-d643-44a0-a0f5-b69650d9afec/google.ct,1.000000,1
http://network-security-ops-flow-base.wiki/824648df-f709-4d91-a1a0-80f25638ffdf/google.ct,1.000000,1
https://network-security-ops-flow-base.wiki/824648df-f709-4d91-a1a0-80f25638ffdf/google.ct,1.000000,1
http://network-security-ops-flow-base.wiki/0513b386-d2ff-47b5-9717-e71386056511/google.ct,1.000000,1
https://network-security-ops-flow-base.wiki/0513b386-d2ff-47b5-9717-e71386056511/google.ct,1.000000,1
http://network-security-ops-flow-base.wiki/b2f02d64-3d5d-4cbb-a88e-04d6ff63db87/google.ct,1.000000,1
https://network-security-ops-flow-base.wiki/b2f02d64-3d5d-4cbb-a88e-04d6ff63db87/google.ct,1.000000,1
http://network-security-ops-flow-base.wiki/e1cea497-34fb-47c3-9df0-97878e9cadb9/google.ct,1.000000,1
https://network-security-ops-flow-base.wiki/e1cea497-34fb-47c3-9df0-97878e9cadb9/google.ct,1.000000,1
http://125.44.222.163:58244/i,1.000000,1
http://125.44.222.163:58244/bin.sh,1.000000,1
http://59.96.138.14:52349/bin.sh,1.000000,1
http://110.39.255.247:40974/i,1.000000,1
http://110.39.255.247:40974/bin.sh,1.000000,1
http://42.56.165.38:48413/i,1.000000,1
http://180.157.47.130:60111/bin.sh,1.000000,1
http://42.56.165.38:48413/bin.sh,1.000000,1
http://27.37.231.217:37765/i,1.000000,1
http://web-logic-stack-dev-notebook.wiki/312b2120-ea67-4f45-bb51-a01fcee8af52/google.ct,1.000000,1
https://web-logic-stack-dev-notebook.wiki/312b2120-ea67-4f45-bb51-a01fcee8af52/google.ct,1.000000,1
http://web-logic-stack-dev-notebook.wiki/341b5cb2-ebb4-43f4-a3d3-9ad26c73b10c/google.ct,1.000000,1
https://web-logic-stack-dev-notebook.wiki/341b5cb2-ebb4-43f4-a3d3-9ad26c73b10c/google.ct,1.000000,1
http://175.175.55.124:46567/bin.sh,1.000000,1
http://182.124.238.75:45131/i,1.000000,1
http://182.124.238.75:45131/bin.sh,1.000000,1
http://110.37.9.151:59088/i,1.000000,1
http://116.138.237.232:41533/i,1.000000,1
http://123.183.196.240:46023/i,1.000000,1
http://110.37.67.34:34203/i,1.000000,1
http://116.138.237.232:41533/bin.sh,1.000000,1
http://123.183.196.240:46023/bin.sh,1.000000,1
http://110.37.9.151:59088/bin.sh,1.000000,1
http://110.37.67.34:34203/bin.sh,1.000000,1
http://60.208.157.46:39279/bin.sh,1.000000,1
http://60.23.233.12:50342/i,1.000000,1
http://151.237.28.218:49493/i,1.000000,1
http://60.23.233.12:50342/bin.sh,1.000000,1
http://42.179.125.113:57022/i,1.000000,1
http://61.53.201.127:50069/i,1.000000,1
http://123.4.47.185:47548/i,1.000000,1
http://151.237.28.218:49493/bin.sh,1.000000,1
http://123.4.47.185:47548/bin.sh,1.000000,1
http://42.179.125.113:57022/bin.sh,1.000000,1
http://61.53.201.127:50069/bin.sh,1.000000,1
http://27.37.114.8:52992/i,1.000000,1
http://110.37.78.200:49718/i,1.000000,1
http://110.37.78.200:49718/bin.sh,1.000000,1
http://110.36.86.83:35124/i,1.000000,1
http://125.44.31.138:41368/i,1.000000,1
http://110.36.86.83:35124/bin.sh,1.000000,1
http://123.10.235.157:59643/bin.sh,1.000000,1
http://125.44.197.21:60078/bin.sh,1.000000,1
http://113.229.190.11:60641/i,1.000000,1
http://115.55.168.19:54102/i,1.000000,1
http://110.36.23.67:48711/i,1.000000,1
http://110.36.23.67:48711/bin.sh,1.000000,1
http://125.41.230.157:47932/i,1.000000,1
http://125.41.170.63:41212/i,1.000000,1
http://27.207.39.93:33267/i,1.000000,1
http://125.41.170.63:41212/bin.sh,1.000000,1
http://110.85.108.220:41787/bin.sh,1.000000,1
http://110.85.108.220:41787/i,1.000000,1
http://115.55.168.19:54102/bin.sh,1.000000,1
http://125.41.230.157:47932/bin.sh,1.000000,1
http://110.37.89.197:47486/i,1.000000,1
http://27.207.39.93:33267/bin.sh,1.000000,1
http://182.116.95.171:59040/i,1.000000,1
http://42.7.137.209:45332/bin.sh,1.000000,1
http://110.37.89.197:47486/bin.sh,1.000000,1
http://42.7.137.209:45332/i,1.000000,1
http://125.44.197.21:60078/i,1.000000,1
http://110.36.15.18:43555/i,1.000000,1
http://61.137.154.63:59794/bin.sh,1.000000,1
http://176.65.139.7/iran.armv7l,1.000000,1
http://176.65.139.7/iran.armv5l,1.000000,1
http://176.65.139.7/iran.aarch64,1.000000,1
http://176.65.139.7/iran.sparc,1.000000,1
http://176.65.139.7/iran.armv4l,1.000000,1
http://176.65.139.7/iran.armv6l,1.000000,1
http://176.65.139.7/iran.m68k,1.000000,1
http://176.65.139.7/iran.mips,1.000000,1
http://176.65.139.7/iran.x86_64,1.000000,1
http://42.56.140.57:49713/i,1.000000,1
http://176.65.139.7/iran.sh4,1.000000,1
http://176.65.139.7/iran.powerpc,1.000000,1
http://176.65.139.7/iran.i486,1.000000,1
http://176.65.139.7/iran.arc,1.000000,1
http://176.65.139.7/iran.mipsel,1.000000,1
http://176.65.139.7/cat.sh,1.000000,1
http://112.248.102.164:48522/bin.sh,1.000000,1
http://123.10.235.157:59643/i,1.000000,1
http://42.233.209.132:33589/i,1.000000,1
http://176.65.139.167/jaws.sh,1.000000,1
http://176.65.139.79/bins/parm,1.000000,1
http://176.65.139.79/build.sh,1.000000,1
http://176.65.139.79/bins/pmpsl,1.000000,1
http://176.65.139.79/bins/px86,1.000000,1
http://176.65.139.79/a.sh,1.000000,1
http://176.65.139.79/bins/psh4,1.000000,1
http://176.65.139.79/bins/pspc,1.000000,1
http://176.65.139.79/bins/pppc,1.000000,1
http://176.65.139.79/bins/parm5,1.000000,1
http://176.65.139.79/bins/pm68k,1.000000,1
http://176.65.139.79/bins/kla.sh,1.000000,1
http://176.65.139.79/bins/pmips,1.000000,1
http://176.65.139.79/bins/parm7,1.000000,1
http://176.65.139.79/bins/a.sh,1.000000,1
http://176.65.139.102/dns,1.000000,1
http://176.65.139.79/bins/parm6,1.000000,1
http://201.20.93.86:3801/i,1.000000,1
http://201.20.93.86:3801/bin.sh,1.000000,1
http://42.5.27.193:39355/i,1.000000,1
http://125.41.108.160:55029/i,1.000000,1
http://125.41.108.160:55029/bin.sh,1.000000,1
http://60.179.74.111:45208/i,1.000000,1
http://110.37.31.90:42688/i,1.000000,1
http://42.5.27.193:39355/bin.sh,1.000000,1
http://60.179.74.111:45208/bin.sh,1.000000,1
http://42.226.74.208:41734/bin.sh,1.000000,1
http://110.37.31.90:42688/bin.sh,1.000000,1
http://115.55.146.52:50374/bin.sh,1.000000,1
http://42.234.244.107:38908/i,1.000000,1
http://42.234.244.107:38908/bin.sh,1.000000,1
https://httpsfewapi.surf/9c34bc13-1256-4e09-845e-9ea583fbef65/google.ct,1.000000,1
http://194.156.79.120/Bin/ScreenConnect.ClientSetup.exe,1.000000,1
http://194.156.79.120/bin/support.client.exe,1.000000,1
https://authshellverif.co/9c34bc13-1256-4e09-845e-9ea583fbef65/google.ct,1.000000,1
http://61.53.220.233:37274/i,1.000000,1
http://61.53.220.233:37274/bin.sh,1.000000,1
http://113.231.73.56:48836/i,1.000000,1
http://113.231.73.56:48836/bin.sh,1.000000,1
http://118.232.137.101:60595/i,1.000000,1
http://118.232.137.101:60595/bin.sh,1.000000,1
http://27.37.103.139:57621/i,1.000000,1
http://27.37.103.139:57621/bin.sh,1.000000,1
http://201.149.107.50:36842/i,1.000000,1
http://113.229.190.11:60641/bin.sh,1.000000,1
http://71.207.128.92:46884/i,1.000000,1
http://71.207.128.92:46884/bin.sh,1.000000,1
http://42.234.142.28:34374/bin.sh,1.000000,1
http://104.236.37.21/1.sh,1.000000,1
http://104.236.37.21/masscan,1.000000,1
http://123.12.25.56:52889/i,1.000000,1
http://123.12.25.56:52889/bin.sh,1.000000,1
https://rubbermax.xyz/download,1.000000,1
https://photo-02-05.vercel.app/?download=1,1.000000,1
https://we-max-photo.vercel.app/?download=1,1.000000,1
https://avaria102dtponlaine.vercel.app/?download=1,1.000000,1
https://vk-video-dtp.vercel.app/?download=1,1.000000,1
https://wephoto.vercel.app/?download=1,1.000000,1
https://videosdtpr.vercel.app/?download=1,1.000000,1
https://kameraruonlaine.vercel.app/?download=1,1.000000,1
https://102policeonlainedtp.vercel.app/?download=1,1.000000,1
https://2026policedtp.vercel.app/?download=1,1.000000,1
https://photojopik.vercel.app/?download=1,1.000000,1
https://cyrex-cheats.net/cyrex_3.2.zip,1.000000,1
http://115.55.193.33:56911/bin.sh,1.000000,1
http://218.60.190.100:47890/bin.sh,1.000000,1
http://42.56.116.81:53725/i,1.000000,1
http://27.215.125.96:45811/i,1.000000,1
http://123.188.223.242:60361/bin.sh,1.000000,1
http://27.215.125.96:45811/bin.sh,1.000000,1
http://27.204.227.238:37844/i,1.000000,1
http://112.248.102.164:48522/i,1.000000,1
http://27.204.227.238:37844/bin.sh,1.000000,1
http://176.65.139.7/1.sh,1.000000,1
http://14.205.104.200:50128/Mozi.a,1.000000,1
http://solnex3et.cybernode.ink/05heil6c5-49ds-4764-abb59-368f34ad4245/auth.dll,1.000000,1
